2024-02-21 at 15:41:00 | INFO | Creating the Mismatch Database
2024-02-21 at 15:41:46 | DEBUG | FKmer: 121	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 122	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 123	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 124	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 125	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 126	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 127: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 128	DimerFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 129: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 130: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 131	DimerFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 132: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 133: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 134: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 135: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 136	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 137	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 138	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 139	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 140	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 141	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 142	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 143	GapOnSetBase
2024-02-21 at 15:41:46 | DEBUG | FKmer: 144	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 145	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 146	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 147	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 148	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 149	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 150	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 151	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 152	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 153	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 154	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 155	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 156	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 157	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 158	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 159	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 160	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 161	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 162	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 163	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 164: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 165: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 166: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 167: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 168: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 169: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 170	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 171	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 172	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 173	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 174	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 175	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 176: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 177: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 178: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 179: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 180: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 181	DimerFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 182: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 183	DimerFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 184: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 185	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 186	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 187	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 188	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 189	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 190	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 191	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 192	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 193	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 194	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 195	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 196	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 197	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 198	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 199	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 200	GapOnSetBase
2024-02-21 at 15:41:46 | DEBUG | FKmer: 201	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 202	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 203	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 204	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 205	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 206	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 207	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 208	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 209	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 210	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 211	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 212	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 213	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 214	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 215	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 216	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 217	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 218	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 219	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 220: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 221	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 222: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 223: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 224: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 225: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 226	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 227	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 228: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 229: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 230	LowGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 231: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 232	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 233	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 234	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 235	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 236	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 237	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 238	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 239	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 240	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 241	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 242	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 243	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 244	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 245	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 246	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 247	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 248	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 249	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 250	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 251	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 252	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 253	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 254: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 255: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 256: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 257: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 258: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 259: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 260	DimerFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 261: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 262: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 263: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 264: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 265: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 266: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 267	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 268	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 269	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 270	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 271	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 272	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 273	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 274	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 275	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 276	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 277	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 278	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 279	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 280	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 281	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 282	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 283	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 284	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 285	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 286	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 287	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 288	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 289	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 290	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 291	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 292	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 293	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 294	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 295	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 296	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 297	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 298	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 299	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 300	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 301	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 302	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 303	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 304	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 305	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 306	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 307	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 308	DimerFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 309	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 310	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 311	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 312	HighGC
2024-02-21 at 15:41:46 | DEBUG | FKmer: 313: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 314: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 315: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 316: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 317: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 318: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 319: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 320: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 321: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 322: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 323	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 324	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 325	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 326	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 327	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 328	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 329	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 330	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 331	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 332	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 333	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 334: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 335: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 336: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 337: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 338: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 339: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 340: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 341: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 342: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 343: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 344: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 345: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 346: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 347: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 348: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 349: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 350: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 351: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 352: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 353: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 354: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 355: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 356: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 357: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 358: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 359: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 360: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 361: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 362	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 363	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 364	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 365	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 366	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 367	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 368	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 369	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 370	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 371	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 372	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 373	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 374	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 375	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 376	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 377	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 378	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 379	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 380	DimerFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 381: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 382: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 383: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 384: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 385: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 386: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 387: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 388: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 389: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 390: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 391: AllPass
2024-02-21 at 15:41:46 | DEBUG | FKmer: 392	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 393	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 394	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 395	HairpinFail
2024-02-21 at 15:41:46 | DEBUG | FKmer: 396	HairpinFail
