2024-02-13 at 14:51:58 | INFO | Creating the Mismatch Database
2024-02-13 at 14:54:13 | DEBUG | FKmer: 203	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 204	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 205	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 206	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 207	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 208	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 209	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 210	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 211	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 212	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 213	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 214	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 215	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 216	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 217	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 218: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 219: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 220: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 221: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 222: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 223	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 224: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 225	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 226: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 227: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 228	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 229	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 230	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 231	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 232	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 233	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 234	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 235	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 236	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 237	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 238	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 239	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 240	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 241	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 242	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 243	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 244	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 245: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 246: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 247: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 248: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 249: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 250: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 251: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 252: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 253: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 254: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 255: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 256	DimerFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 257	DimerFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 258	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 259	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 260	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 261	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 262	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 263	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 264	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 265	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 266	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 267	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 268	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 269	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 270	HairpinFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 271: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 272: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 273: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 274: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 275: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 276	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 277: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 278: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 279: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 280: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 281: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 282: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 283: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 284: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 285: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 286: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 287: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 288: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 289	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 290	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 291	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 292	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 293	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 294	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 295	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 296	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 297	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 298	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 299	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 300	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 301	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 302	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 303	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 304	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 305	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 306	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 307	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 308	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 309	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 310	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 311	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 312	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 313	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 314	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 315	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 316	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 317	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 318: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 319: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 320: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 321: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 322	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 323	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 324	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 325	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 326: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 327: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 328: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 329: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 330: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 331	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 332	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 333	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 334	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 335	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 336	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 337	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 338	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 339	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 340	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 341	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 342	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 343	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 344: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 345	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 346	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 347: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 348	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 349	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 350: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 351: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 352: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 353: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 354: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 355: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 356	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 357	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 358	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 359	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 360	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 361	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 362	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 363	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 364	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 365	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 366	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 367	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 368	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 369	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 370	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 371	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 372: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 373: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 374	DimerFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 375	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 376: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 377: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 378	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 379	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 380	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 381: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 382	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 383	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 384	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 385	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 386	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 387: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 388: AllPass
2024-02-13 at 14:54:13 | DEBUG | FKmer: 389	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 390	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 391	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 392	ThermoFail
2024-02-13 at 14:54:13 | DEBUG | FKmer: 393	ThermoFail
