2024-03-21 at 15:37:35 | INFO | Creating the Mismatch Database
2024-03-21 at 15:40:28 | DEBUG | FKmer: 51	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 52	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 53	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 54	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 55	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 56	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 57	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 58	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 59	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 60	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 61	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 62	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 63	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 64	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 65	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 66	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 67	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 68	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 69	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 70	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 71	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 72	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 73	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 74	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 75	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 76	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 77	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 78	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 79	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 80	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 81	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 82	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 83	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 84	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 85	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 86	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 87	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 88	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 89	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 90	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 91	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 92	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 93	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 94	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 95	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 96	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 97	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 98	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 99	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 100	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 101	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 102	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 103	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 104	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 105	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 106	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 107	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 108	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 109	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 110	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 111	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 112	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 113	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 114	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 115	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 116	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 117	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 118	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 119	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 120	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 121	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 122	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 123	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 124	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 125	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 126	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 127: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 128: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 129: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 130: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 131	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 132: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 133: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 134: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 135: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 136	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 137	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 138	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 139	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 140	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 141	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 142	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 143	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 144	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 145	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 146	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 147	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 148	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 149	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 150	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 151	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 152	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 153	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 154	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 155	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 156	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 157	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 158	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 159	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 160	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 161	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 162	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 163	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 164	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 165	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 166	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 167	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 168	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 169	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 170	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 171	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 172	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 173	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 174	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 175	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 176	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 177	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 178	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 179	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 180	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 181	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 182	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 183	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 184	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 185	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 186	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 187	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 188	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 189	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 190	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 191	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 192	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 193	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 194	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 195	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 196	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 197	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 198	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 199	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 200	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 201	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 202	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 203	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 204	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 205	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 206	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 207	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 208	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 209	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 210	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 211	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 212	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 213	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 214	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 215: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 216	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 217	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 218	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 219	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 220	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 221	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 222	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 223	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 224	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 225	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 226	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 227	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 228	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 229	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 230	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 231	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 232	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 233	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 234	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 235	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 236	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 237	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 238	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 239	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 240	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 241	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 242	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 243	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 244	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 245	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 246	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 247	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 248	HighGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 249	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 250	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 251	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 252	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 253	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 254	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 255	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 256	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 257	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 258	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 259	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 260	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 261	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 262	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 263	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 264	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 265	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 266	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 267	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 268	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 269	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 270	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 271	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 272	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 273	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 274	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 275	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 276	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 277	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 278	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 279	DimerFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 280: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 281: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 282: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 283: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 284	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 285	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 286	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 287	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 288	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 289	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 290	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 291	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 292	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 293	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 294	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 295	LowGC
2024-03-21 at 15:40:28 | DEBUG | FKmer: 296	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 297	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 298	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 299	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 300	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 301	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 302	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 303	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 304	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 305	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 306	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 307	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 308	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 309	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 310	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 311	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 312	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 313	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 314	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 315	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 316	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 317	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 318	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 319	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 320	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 321	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 322	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 323	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 324	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 325	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 326	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 327	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 328	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 329	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 330	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 331	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 332	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 333	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 334	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 335	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 336	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 337	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 338	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 339	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 340	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 341	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 342	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 343	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 344	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 345	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 346	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 347	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 348	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 349	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 350	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 351	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 352	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 353	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 354	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 355	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 356	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 357	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 358	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 359	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 360	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 361	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 362	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 363	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 364	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 365	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 366	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 367	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 368	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 369	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 370	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 371	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 372	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 373	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 374	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 375	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 376	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 377	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 378	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 379	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 380	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 381: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 382: AllPass
2024-03-21 at 15:40:28 | DEBUG | FKmer: 383	HairpinFail
2024-03-21 at 15:40:28 | DEBUG | FKmer: 384	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 385	GapOnSetBase
2024-03-21 at 15:40:28 | DEBUG | FKmer: 386	GapOnSetBase
